# Image labels. Each row contains the id of the image and their labels:
# ImageID Author Technique Form Type School TimeFrame
0000133	41	86	1	1	13	5
0000134	41	1828	1	1	13	5
0000135	41	2265	1	1	13	5
0000136	42	2035	1	1	13	5
0000137	43	1885	1	1	13	5
0000138	43	2288	1	1	13	5
0000139	44	1002	1	1	13	6
0000140	45	117	1	1	13	7
0000141	45	2226	1	1	13	7
0000142	45	297	1	1	13	7
0000143	45	191	1	1	13	7
0000144	46	117	1	1	13	7
0000145	46	117	1	1	13	7
0000146	47	1437	1	1	13	10
0000147	47	813	1	1	13	10
0000148	47	457	1	1	13	10
0000149	47	1433	1	1	13	10
0000150	47	454	1	1	13	10
0000151	47	750	1	1	13	10
0000152	48	1385	1	1	13	9
0000153	49	223	1	1	9	8
0000154	50	166	1	1	13	5
0000155	50	214	1	1	13	5
0000156	51	1200	1	1	10	11
0000157	52	1818	1	1	10	5
0000158	52	2395	1	1	10	5
0000159	52	1467	1	1	10	5
0000160	52	1853	1	1	10	5
0000161	53	292	1	1	9	9
0000162	54	2183	1	1	13	4
0000163	54	2317	1	1	13	4
0000164	54	1120	1	1	13	4
0000165	54	2308	1	1	13	4
0000166	55	1664	1	1	13	4
0000167	55	1736	1	1	13	4
0000168	55	1908	1	1	13	4
0000169	55	1692	1	1	13	4
0000170	55	81	1	1	13	4
0000171	55	1684	1	1	13	4
0000172	55	1985	1	1	13	4
0000173	55	1986	1	1	13	4
0000174	55	1792	1	1	13	4
0000175	55	3	1	1	13	4
0000176	55	1050	1	1	13	4
0000177	56	1156	1	1	13	8
0000178	56	1065	1	1	13	8
0000179	57	117	1	1	13	8
0000180	58	2277	1	1	13	4
0000181	58	2276	1	1	13	4
0000182	58	2276	1	1	13	4
0000183	59	2313	1	1	8	5
0000184	59	52	1	1	8	5
0000185	60	1261	1	1	9	11
0000186	61	1530	1	1	8	5
0000187	61	1799	1	1	8	5
0000188	61	1833	1	1	8	5
0000189	62	117	1	1	13	11
0000190	62	117	1	1	13	11
0000191	63	1014	1	1	9	11
0000192	64	117	1	1	13	7
0000193	64	117	1	1	13	7
0000194	64	117	1	1	13	7
0000195	64	1041	1	1	13	7
0000196	64	1093	1	1	13	7
0000197	65	1642	1	1	20	4
0000198	65	117	1	1	20	4
0000199	66	609	1	1	13	11
0000200	67	82	1	1	13	4
0000201	67	2348	1	1	13	4
0000202	68	312	1	1	6	8
0000203	69	122	1	1	10	11
0000204	70	583	1	1	10	8
0000205	70	584	1	1	10	8
0000206	71	1617	1	1	6	7
0000207	72	619	1	1	9	11
0000208	72	1036	1	1	9	11
0000209	73	1663	1	1	13	4
0000210	74	1891	1	1	2	6
0000211	75	1141	1	1	9	10
0000212	75	697	1	1	9	10
0000213	75	907	1	1	9	10
0000214	75	910	1	1	9	10
0000215	76	1329	1	1	6	8
0000216	76	618	1	1	6	8
0000217	76	789	1	1	6	8
0000218	76	1328	1	1	6	8
0000219	76	1245	1	1	6	8
0000220	76	934	1	1	6	8
0000221	76	347	1	1	6	8
0000222	76	394	1	1	6	8
0000223	77	1797	1	1	10	7
0000224	78	1782	1	1	13	4
0000225	78	1764	1	1	13	4
0000226	78	1761	1	1	13	4
0000227	78	1745	1	1	13	4
0000228	78	117	1	1	13	4
0000229	79	1343	1	1	13	8
0000230	79	784	1	1	13	8
0000231	80	17	1	1	7	11
0000232	81	2261	1	1	13	4
0000233	82	975	1	1	7	11
0000234	83	2336	1	1	13	4
0000235	84	204	1	1	13	5
0000236	84	137	1	1	13	5
0000237	84	1436	1	1	13	5
0000238	84	205	1	1	13	5
0000239	84	161	1	1	13	5
0000240	85	977	1	1	13	7
0000241	86	2267	1	1	20	5
0000242	87	795	1	1	18	10
0000243	87	117	1	1	18	10
0000244	87	1143	1	1	18	10
0000245	87	117	1	1	18	10
0000246	87	117	1	1	18	10
0000247	87	117	1	1	18	10
0000248	87	1146	1	1	18	10
0000249	88	1640	1	1	14	4
0000250	88	1668	1	1	14	4
0000251	88	1643	1	1	14	4
0000252	89	2300	1	1	13	4
0000253	89	2310	1	1	13	4
0000254	89	2307	1	1	13	4
0000255	89	2305	1	1	13	4
0000256	89	2306	1	1	13	4
0000257	89	2311	1	1	13	4
0000258	89	2303	1	1	13	4
0000259	89	2360	1	1	13	4
0000260	89	1739	1	1	13	4
0000261	89	2291	1	1	13	4
0000262	89	2292	1	1	13	4
0000263	89	2272	1	1	13	4
0000264	89	2299	1	1	13	4
0000265	89	2278	1	1	13	4
0000266	89	2399	1	1	13	4
0000267	90	997	1	1	9	9
0000268	90	1017	1	1	9	9
0000269	90	1364	1	1	9	9
0000270	90	1153	1	1	9	9
0000271	90	657	1	1	9	9
0000272	90	1259	1	1	9	9
0000273	90	498	1	1	9	9
0000274	91	1146	1	1	9	7
0000275	91	894	1	1	9	7
0000276	91	1337	1	1	9	7
0000277	91	185	1	1	9	7
0000278	91	201	1	1	9	7
0000279	92	1980	1	1	14	4
0000280	92	1982	1	1	14	4
0000281	93	2219	1	1	9	10
0000282	108	1183	1	1	22	12
0000283	94	24	1	1	13	4
0000284	95	1293	1	1	6	8
0000285	95	117	1	1	6	8
0000286	95	770	1	1	6	8
0000287	95	462	1	1	6	8
0000288	95	412	1	1	6	8
0000289	95	117	1	1	6	8
0000290	95	1847	1	1	6	8
0000291	95	1767	1	1	6	8
0000292	95	598	1	1	6	8
0000293	96	117	1	1	6	7
0000294	96	1598	1	1	6	7
0000295	97	1138	1	1	8	7
0000296	98	1029	1	1	11	11
0000297	98	967	1	1	11	11
0000298	98	698	1	1	11	11
0000299	99	1290	1	1	7	10
0000300	99	383	1	1	7	10
0000301	100	1912	1	1	13	5
0000302	100	2094	1	1	13	5
0000303	100	2123	1	1	13	5
0000304	100	1934	1	1	13	5
0000305	100	1872	1	1	13	5
0000306	100	1936	1	1	13	5
0000307	100	2079	1	1	13	5
0000308	100	2380	1	1	13	5
0000309	100	2163	1	1	13	5
0000310	100	2352	1	1	13	5
0000311	100	1912	1	1	13	5
0000312	100	2351	1	1	13	5
0000313	100	1590	1	1	13	5
0000314	100	1912	1	1	13	5
0000315	100	1912	1	1	13	5
0000316	100	2347	1	1	13	5
0000317	100	1938	1	1	13	5
0000318	100	1636	1	1	13	5
0000319	100	1932	1	1	13	5
0000320	100	274	1	1	13	5
0000321	100	1284	1	1	13	5
0000322	100	1878	1	1	13	5
0000323	100	1920	1	1	13	5
0000324	100	1922	1	1	13	5
0000325	100	1863	1	1	13	5
0000326	100	1925	1	1	13	5
0000327	100	1922	1	1	13	5
0000328	100	1918	1	1	13	5
0000329	100	1838	1	1	13	5
0000330	100	1931	1	1	13	5
0000331	100	2072	1	1	13	5
0000332	100	2156	1	1	13	5
0000333	100	2082	1	1	13	5
0000334	100	1912	1	1	13	5
0000335	101	1957	1	1	14	5
0000336	102	117	1	1	13	5
0000337	103	1574	1	1	10	5
0000338	103	2389	1	1	10	5
0000339	103	1190	1	1	10	5
0000340	103	1207	1	1	10	5
0000341	103	1729	1	1	10	5
0000342	103	117	1	1	10	5
0000343	103	1692	1	1	10	5
0000344	103	1692	1	1	10	5
0000345	104	651	1	1	18	11
0000346	104	855	1	1	18	11
0000347	104	817	1	1	18	11
0000348	105	2099	1	1	13	5
0000349	106	43	1	1	10	5
0000350	107	1192	1	1	10	11
0000351	107	117	1	1	10	11
0000352	109	367	1	1	8	5
0000353	110	848	1	1	9	10
0000354	111	117	1	1	13	5
0000355	111	1218	1	1	13	5
0000356	111	196	1	1	13	5
0000357	112	206	1	1	13	10
0000358	112	1106	1	1	13	10
0000359	113	1116	1	1	9	10
0000360	114	303	1	1	13	5
0000361	115	1198	1	1	13	6
0000362	115	1129	1	1	13	6
0000363	115	117	1	1	13	6
0000364	115	117	1	1	13	6
0000365	115	117	1	1	13	6
0000366	115	1081	1	1	13	6
0000367	115	1084	1	1	13	6
0000368	115	1086	1	1	13	6
0000369	115	357	1	1	13	6
0000370	115	1159	1	1	13	6
0000371	115	621	1	1	13	6
0000372	115	326	1	1	13	6
0000373	116	926	1	1	13	5
0000374	116	300	1	1	13	5
0000375	117	2230	1	1	13	9
0000376	117	2230	1	1	13	9
0000377	117	2230	1	1	13	9
0000378	117	2230	1	1	13	9
0000379	118	2330	1	1	13	4
0000380	119	117	1	1	13	5
0000381	119	2111	1	1	13	5
0000382	119	2007	1	1	13	5
0000383	120	2329	1	1	13	5
0000384	120	1590	1	1	13	5
0000385	120	112	1	1	13	5
0000386	120	1977	1	1	13	5
0000387	120	2181	1	1	13	5
0000388	120	2274	1	1	13	5
0000389	121	929	1	1	13	6
0000390	121	1889	1	1	13	6
0000391	121	117	1	1	13	6
0000392	121	2019	1	1	13	6
0000393	122	152	1	1	13	6
0000394	123	736	1	1	20	8
0000395	123	1222	1	1	20	8
0000396	123	737	1	1	20	8
0000397	123	1228	1	1	20	8
0000398	123	548	1	1	20	8
0000399	123	549	1	1	20	8
0000400	123	682	1	1	20	8
0000401	123	709	1	1	20	8
0000402	124	2239	1	1	13	9
0000403	124	2236	1	1	13	9
0000404	124	2230	1	1	13	9
0000405	124	2230	1	1	13	9
0000406	124	2211	1	1	13	9
0000407	124	2232	1	1	13	9
0000408	124	2232	1	1	13	9
0000409	124	2235	1	1	13	9
0000410	124	2203	1	1	13	9
0000411	124	2243	1	1	13	9
0000412	124	2208	1	1	13	9
0000413	124	2230	1	1	13	9
0000414	124	2230	1	1	13	9
0000415	124	2237	1	1	13	9
0000416	124	2233	1	1	13	9
0000417	124	2215	1	1	13	9
0000418	125	443	1	1	13	9
0000419	126	769	1	1	13	7
0000420	126	769	1	1	13	7
0000421	126	640	1	1	13	7
0000422	127	528	1	1	13	8
0000423	127	154	1	1	13	8
0000424	128	117	1	1	13	10
0000425	129	1984	1	1	13	5
0000426	129	1149	1	1	13	5
0000427	130	2150	1	1	13	5
0000428	131	1082	1	1	9	7
0000429	132	490	1	1	13	7
0000430	132	1441	1	1	13	7
0000431	133	338	1	1	13	9
0000432	133	338	1	1	13	9
0000433	134	639	1	1	13	7
0000434	135	653	1	1	9	7
0000435	135	1381	1	1	9	7
0000436	135	212	1	1	9	7
0000437	135	755	1	1	9	7
0000438	135	1165	1	1	9	7
0000439	135	1367	1	1	9	7
0000440	135	1221	1	1	9	7
0000441	135	68	1	1	9	7
0000442	135	1006	1	1	9	7
0000443	135	752	1	1	9	7
0000444	136	1100	1	1	9	9
0000445	136	2253	1	1	9	9
0000446	136	2209	1	1	9	9
0000447	136	2209	1	1	9	9
0000448	137	508	1	1	9	11
0000449	137	1441	1	1	9	11
0000450	137	578	1	1	9	11
0000451	138	1978	1	1	8	4
0000452	138	1993	1	1	8	4
0000453	138	2388	1	1	8	4
0000454	138	60	1	1	8	4
0000455	139	2069	1	1	8	5
0000456	139	2000	1	1	8	5
0000457	139	2071	1	1	8	5
0000458	139	1568	1	1	8	5
0000459	139	1568	1	1	8	5
0000460	139	1702	1	1	8	5
0000461	140	1963	1	1	9	6
0000462	140	2154	1	1	9	6
0000463	140	1590	1	1	9	6
0000464	140	610	1	1	9	6
0000465	140	2312	1	1	9	6
0000466	140	1971	1	1	9	6
0000467	140	36	1	1	9	6
0000468	140	881	1	1	9	6
0000469	140	2153	1	1	9	6
0000470	141	1648	1	1	9	5
0000471	141	2157	1	1	9	5
0000472	141	2414	1	1	9	5
0000473	141	2015	1	1	9	5
0000474	141	1968	1	1	9	5
0000475	142	691	1	1	6	7
0000476	142	961	1	1	6	7
0000477	143	1089	1	1	20	8
0000478	143	708	1	1	20	8
0000479	143	959	1	1	20	8
0000480	144	880	1	1	6	8
0000481	145	1651	1	1	8	6
0000482	146	1858	1	1	13	6
0000483	147	1143	1	1	13	9
0000484	148	392	1	1	7	10
0000485	148	586	1	1	7	10
0000486	148	1208	1	1	7	10
0000487	148	1332	1	1	7	10
0000488	148	117	1	1	7	10
0000489	148	1360	1	1	7	10
0000490	149	1460	1	1	8	8
0000491	149	1809	1	1	8	8
0000492	150	2381	1	1	9	6
0000493	150	2384	1	1	9	6
0000494	150	1647	1	1	9	6
0000495	150	1916	1	1	9	6
0000496	150	1950	1	1	9	6
0000497	150	1947	1	1	9	6
0000498	150	58	1	1	9	6
0000499	151	1698	1	1	14	5
0000500	151	1704	1	1	14	5
0000501	152	2192	1	1	9	11
0000502	152	961	1	1	9	11
0000503	152	982	1	1	9	11
0000504	152	432	1	1	9	11
0000505	152	1121	1	1	9	11
0000506	152	2137	1	1	9	11
0000507	152	1019	1	1	9	11
0000508	152	1239	1	1	9	11
0000509	153	171	1	1	13	5
0000510	154	1708	1	1	13	4
0000511	155	2350	1	1	13	4
0000512	155	2321	1	1	13	4
0000513	155	117	1	1	13	4
0000514	155	2053	1	1	13	4
0000515	155	2343	1	1	13	4
0000516	155	1731	1	1	13	4
0000517	155	72	1	1	13	4
0000518	155	1726	1	1	13	4
0000519	156	2376	1	1	7	10
0000520	156	2374	1	1	7	10
0000521	156	2371	1	1	7	10
0000522	157	1159	1	1	9	12
0000523	157	842	1	1	9	12
0000524	157	1261	1	1	9	12
0000525	157	932	1	1	9	12
0000526	157	1219	1	1	9	12
0000527	157	979	1	1	9	12
0000528	157	1209	1	1	9	12
0000529	157	1036	1	1	9	12
0000530	157	979	1	1	9	12
0000531	157	140	1	1	9	12
0000532	157	994	1	1	9	12
0000533	157	990	1	1	9	12
0000534	157	306	1	1	9	12
0000535	157	976	1	1	9	12
0000536	157	924	1	1	9	12
0000537	157	1034	1	1	9	12
0000538	157	989	1	1	9	12
0000539	157	1367	1	1	9	12
0000540	157	929	1	1	9	12
0000541	157	1256	1	1	9	12
0000542	157	972	1	1	9	12
0000543	157	1376	1	1	9	12
0000544	157	990	1	1	9	12
0000545	157	1206	1	1	9	12
0000546	158	1262	1	1	9	11
0000547	158	550	1	1	9	11
0000548	159	1403	1	1	9	8
0000549	160	726	1	1	8	8
0000550	161	1590	1	1	8	5
0000551	162	1183	1	1	9	9
0000552	163	466	1	1	9	9
0000553	164	101	1	1	10	5
0000554	164	71	1	1	10	5
0000555	165	104	1	1	10	5
0000556	165	2078	1	1	10	5
0000557	165	1918	1	1	10	5
0000558	165	1918	1	1	10	5
0000559	165	1918	1	1	10	5
0000560	165	2078	1	1	10	5
0000561	165	1918	1	1	10	5
0000562	165	1918	1	1	10	5
0000563	165	106	1	1	10	5
0000564	165	105	1	1	10	5
0000565	165	78	1	1	10	5
0000566	165	77	1	1	10	5
0000567	165	76	1	1	10	5
0000568	165	103	1	1	10	5
0000569	165	100	1	1	10	5
0000570	165	100	1	1	10	5
0000571	165	100	1	1	10	5
0000572	165	129	1	1	10	5
0000573	165	2201	1	1	10	5
0000574	165	87	1	1	10	5
0000575	165	74	1	1	10	5
0000576	165	73	1	1	10	5
0000577	165	2175	1	1	10	5
0000578	165	102	1	1	10	5
0000579	165	92	1	1	10	5
0000580	165	99	1	1	10	5
0000581	165	90	1	1	10	5
0000582	165	99	1	1	10	5
0000583	165	1979	1	1	10	5
0000584	165	1471	1	1	10	5
0000585	165	1469	1	1	10	5
0000586	165	2	1	1	10	5
0000587	165	102	1	1	10	5
0000588	165	2190	1	1	10	5
0000589	165	2173	1	1	10	5
0000590	165	95	1	1	10	5
0000591	165	2147	1	1	10	5
0000592	165	1918	1	1	10	5
0000593	165	97	1	1	10	5
0000594	165	2400	1	1	10	5
0000595	165	2386	1	1	10	5
0000596	165	94	1	1	10	5
0000597	165	90	1	1	10	5
0000598	165	90	1	1	10	5
0000599	165	96	1	1	10	5
0000600	165	91	1	1	10	5
0000601	165	93	1	1	10	5
0000602	165	2006	1	1	10	5
0000603	165	2011	1	1	10	5
0000604	165	2169	1	1	10	5
0000605	165	2018	1	1	10	5
0000606	165	1470	1	1	10	5
0000607	165	98	1	1	10	5
0000608	165	1	1	1	10	5
0000609	165	1754	1	1	10	5
0000610	165	1949	1	1	10	5
0000611	165	1846	1	1	10	5
0000612	165	1472	1	1	10	5
0000613	165	2014	1	1	10	5
0000614	165	2169	1	1	10	5
0000615	165	1952	1	1	10	5
0000616	166	1791	1	1	10	5
0000617	166	100	1	1	10	5
0000618	166	107	1	1	10	5
0000619	166	108	1	1	10	5
0000620	166	2411	1	1	10	5
0000621	167	744	1	1	8	7
0000622	167	898	1	1	8	7
0000623	167	1286	1	1	8	7
0000624	168	1733	1	1	13	7
0000625	168	1727	1	1	13	7
0000626	169	762	1	1	13	9
0000627	169	1240	1	1	13	9
0000628	169	1025	1	1	13	9
0000629	170	395	1	1	13	10
0000630	171	22	1	1	15	6
0000631	172	2008	1	1	6	7
0000632	173	2372	1	1	2	11
0000633	173	1212	1	1	2	11
0000634	174	355	1	1	21	9
0000635	175	988	1	1	13	7
0000636	175	1896	1	1	13	7
0000637	176	2136	1	1	2	11
0000638	177	1176	1	1	9	11
0000639	178	1076	1	1	9	11
0000640	178	1087	1	1	9	11
0000641	178	859	1	1	9	11
0000642	178	1376	1	1	9	11
0000643	178	1151	1	1	9	11
0000644	178	388	1	1	9	11
0000645	178	827	1	1	9	11
0000646	178	117	1	1	9	11
0000647	178	1052	1	1	9	11
0000648	178	406	1	1	9	11
0000649	178	423	1	1	9	11
0000650	178	415	1	1	9	11
0000651	178	1062	1	1	9	11
0000652	178	416	1	1	9	11
0000653	178	1260	1	1	9	11
0000654	178	1377	1	1	9	11
0000655	178	293	1	1	9	11
0000656	178	421	1	1	9	11
0000657	178	405	1	1	9	11
0000658	178	1261	1	1	9	11
0000659	178	505	1	1	9	11
0000660	178	561	1	1	9	11
0000661	178	973	1	1	9	11
0000662	178	1322	1	1	9	11
0000663	178	672	1	1	9	11
0000664	178	1149	1	1	9	11
0000665	178	1404	1	1	9	11
0000666	178	1432	1	1	9	11
0000667	179	1127	1	1	7	11
0000668	179	1127	1	1	7	11
0000669	179	884	1	1	7	11
0000670	179	1127	1	1	7	11
0000671	179	866	1	1	7	11
0000672	180	872	1	1	9	11
0000673	181	1261	1	1	9	11
0000674	181	907	1	1	9	11
0000675	181	908	1	1	9	11
0000676	181	740	1	1	9	11
0000677	181	1077	1	1	9	11
0000678	181	1229	1	1	9	11
0000679	181	927	1	1	9	11
0000680	182	853	1	1	9	11
0000681	183	1851	1	1	6	6
0000682	183	1794	1	1	6	6
0000683	184	1778	1	1	6	7
0000684	184	1134	1	1	6	7
0000685	185	636	1	1	9	9
0000686	186	1687	1	1	10	9
0000687	187	48	1	1	8	7
0000688	188	132	1	1	7	7
0000689	188	925	1	1	7	7
0000690	188	117	1	1	7	7
0000691	188	1015	1	1	7	7
0000692	189	516	1	1	13	7
0000693	189	899	1	1	13	7
0000694	189	117	1	1	13	7
0000695	189	1295	1	1	13	7
0000696	190	482	1	1	13	7
0000697	190	117	1	1	13	7
0000698	190	1021	1	1	13	7
0000699	190	1058	1	1	13	7
0000700	190	1112	1	1	13	7
0000701	190	1075	1	1	13	7
0000702	192	1044	1	1	11	11
0000703	192	998	1	1	11	11
0000704	192	943	1	1	11	11
0000705	191	339	1	1	8	11
0000706	193	537	1	1	11	10
0000707	194	1320	1	1	13	5
0000708	195	1580	1	1	6	8
0000709	195	1587	1	1	6	8
0000710	195	1950	1	1	6	8
0000711	195	1835	1	1	6	8
0000712	195	1271	1	1	6	8
0000713	195	1559	1	1	6	8
0000714	195	1742	1	1	6	8
0000715	195	1981	1	1	6	8
0000716	195	2050	1	1	6	8
0000717	196	979	1	1	6	8
0000718	196	806	1	1	6	8
0000719	197	1392	1	1	9	10
0000720	197	330	1	1	9	10
0000721	198	1705	1	1	6	7
0000722	199	1329	1	1	6	7
0000723	200	1136	1	1	9	9
0000724	200	810	1	1	9	9
0000725	200	738	1	1	9	9
0000726	200	1285	1	1	9	9
0000727	201	715	1	1	3	11
0000728	201	715	1	1	3	11
0000729	201	507	1	1	3	11
0000730	202	869	1	1	9	6
0000731	203	38	1	1	9	10
0000732	204	499	1	1	9	10
0000733	204	1170	1	1	9	10
0000734	204	1443	1	1	9	10
0000735	204	415	1	1	9	10
0000736	205	245	1	1	8	10
0000737	207	1901	1	1	10	5
0000738	207	1743	1	1	10	5
0000739	207	1479	1	1	10	5
0000740	207	2280	1	1	10	5
0000741	207	1756	1	1	10	5
0000742	207	987	1	1	10	5
0000743	207	992	1	1	10	5
0000744	207	2200	1	1	10	5
0000745	207	1762	1	1	10	5
0000746	207	1590	1	1	10	5
0000747	207	1670	1	1	10	5
0000748	207	1670	1	1	10	5
0000749	207	1976	1	1	10	5
0000750	207	1750	1	1	10	5
0000751	207	1466	1	1	10	5
0000752	207	1468	1	1	10	5
0000753	207	1720	1	1	10	5
0000754	207	1464	1	1	10	5
0000755	207	81	1	1	10	5
0000756	207	1905	1	1	10	5
0000757	207	1751	1	1	10	5
0000758	207	1476	1	1	10	5
0000759	207	1592	1	1	10	5
0000760	207	80	1	1	10	5
0000761	207	1475	1	1	10	5
0000762	207	1474	1	1	10	5
0000763	207	75	1	1	10	5
0000764	207	2199	1	1	10	5
0000765	207	2279	1	1	10	5
0000766	207	1478	1	1	10	5
0000767	207	2281	1	1	10	5
0000768	207	2275	1	1	10	5
0000769	207	1528	1	1	10	5
0000770	207	11	1	1	10	5
0000771	207	1570	1	1	10	5
0000772	207	1448	1	1	10	5
0000773	207	1755	1	1	10	5
0000774	207	1477	1	1	10	5
0000775	206	1354	1	1	8	7
0000776	206	434	1	1	8	7
0000777	206	656	1	1	8	7
0000778	206	117	1	1	8	7
0000779	206	629	1	1	8	7
0000780	206	190	1	1	8	7
0000781	206	838	1	1	8	7
0000782	206	886	1	1	8	7
0000783	206	350	1	1	8	7
0000784	206	607	1	1	8	7
0000785	206	209	1	1	8	7
0000786	206	117	1	1	8	7
0000787	206	205	1	1	8	7
0000788	206	1215	1	1	8	7
0000789	206	677	1	1	8	7
0000790	206	2009	1	1	8	7
0000791	206	287	1	1	8	7
0000792	206	1613	1	1	8	7
0000793	206	646	1	1	8	7
0000794	206	646	1	1	8	7
0000795	206	794	1	1	8	7
0000796	206	418	1	1	8	7
0000797	206	117	1	1	8	7
0000798	206	117	1	1	8	7
0000799	206	313	1	1	8	7
0000800	206	720	1	1	8	7
0000801	206	721	1	1	8	7
0000802	206	671	1	1	8	7
0000803	206	1824	1	1	8	7
0000804	206	186	1	1	8	7
0000805	206	187	1	1	8	7
0000806	206	476	1	1	8	7
0000807	206	117	1	1	8	7
0000808	206	1610	1	1	8	7
0000809	206	1275	1	1	8	7
0000810	206	1030	1	1	8	7
0000811	206	1230	1	1	8	7
0000812	206	1967	1	1	8	7
0000813	206	310	1	1	8	7
0000814	206	759	1	1	8	7
0000815	206	374	1	1	8	7
0000816	206	396	1	1	8	7
0000817	206	1101	1	1	8	7
0000818	206	244	1	1	8	7
0000819	206	1941	1	1	8	7
0000820	206	231	1	1	8	7
0000821	206	417	1	1	8	7
0000822	206	268	1	1	8	7
0000823	206	271	1	1	8	7
0000824	206	435	1	1	8	7
0000825	206	841	1	1	8	7
0000826	206	674	1	1	8	7
0000827	206	667	1	1	8	7
0000828	206	329	1	1	8	7
0000829	206	215	1	1	8	7
0000830	206	429	1	1	8	7
0000831	206	587	1	1	8	7
0000832	206	1283	1	1	8	7
0000833	206	786	1	1	8	7
0000834	206	543	1	1	8	7
0000835	208	710	1	1	1	10
0000836	209	1584	1	1	2	10
0000837	210	1305	1	1	6	8
0000838	211	1056	1	1	10	6
0000839	212	830	1	1	2	11
